idx,src,tgt,pred,prob
beam0,Weknowyou'reinterested.,Noussavonsquetuesintéressée.,Nousnevouspasvousvouspas.,tensor([-16.5460])
beam1,Weknowyou'reinterested.,Noussavonsquetuesintéressée.,Nousnevouspasvousvousvous.,tensor([-17.1161])
beam2,Weknowyou'reinterested.,Noussavonsquetuesintéressée.,Nousnevouspasvousvousvouss.,tensor([-18.8278])
beam3,Weknowyou'reinterested.,Noussavonsquetuesintéressée.,Nousnevouspasvousvousvousdezpas.,tensor([-23.2579])
beam4,Weknowyou'reinterested.,Noussavonsquetuesintéressée.,Nousnevouspasvousvousvousdezvous.,tensor([-24.4828])
beam0,Ifeellikemyheadisgoingtoexplode.,J'ail'impressionquematêtevaexploser.,J'aimendemaisd'aisdemaisd'ais.,tensor([-34.0518])
beam1,Ifeellikemyheadisgoingtoexplode.,J'ail'impressionquematêtevaexploser.,J'aimendemaisd'aisdemaisd'andend'ais.,tensor([-43.7270])
beam2,Ifeellikemyheadisgoingtoexplode.,J'ail'impressionquematêtevaexploser.,J'aimendemaisd'aisdemaisd'andend'air.,tensor([-43.7665])
beam3,Ifeellikemyheadisgoingtoexplode.,J'ail'impressionquematêtevaexploser.,J'aimendemaisd'aisdemaisd'andend'aille.,tensor([-46.3428])
beam4,Ifeellikemyheadisgoingtoexplode.,J'ail'impressionquematêtevaexploser.,J'aimendemaisd'aisdemaisd'andend'aillle.,tensor([-47.7640])
beam0,I'mintrigued.,Jesuisintrigué.,Jesuisfais.,tensor([-5.8117])
beam1,I'mintrigued.,Jesuisintrigué.,Jenesuispas.,tensor([-6.2030])
beam2,I'mintrigued.,Jesuisintrigué.,Jenesuispasé.,tensor([-7.5718])
beam3,I'mintrigued.,Jesuisintrigué.,Jenesuispaser.,tensor([-9.4816])
beam4,I'mintrigued.,Jesuisintrigué.,Jenesuispasente.,tensor([-11.4887])
beam0,Noneofthemsaidanything.,Aucuned'entreellesn'aditquoiquecesoit.,Nousn'avezpaspasdemont.,tensor([-23.6485])
beam1,Noneofthemsaidanything.,Aucuned'entreellesn'aditquoiquecesoit.,Nousn'avezpaspasdemontent.,tensor([-27.3846])
beam2,Noneofthemsaidanything.,Aucuned'entreellesn'aditquoiquecesoit.,Nousn'avezpaspasdemontrent.,tensor([-29.1233])
beam3,Noneofthemsaidanything.,Aucuned'entreellesn'aditquoiquecesoit.,Nousn'avezpaspasdemontentent.,tensor([-31.7053])
beam4,Noneofthemsaidanything.,Aucuned'entreellesn'aditquoiquecesoit.,Nousn'avezpaspasdemontentente.,tensor([-33.8392])
beam0,WhenIopenedthecurtains,itwassnowing.,Quandj'aiouvertlesrideaux,ilneigeait.,Pourquoijej'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais.,tensor([-76.3521])
beam1,WhenIopenedthecurtains,itwassnowing.,Quandj'aiouvertlesrideaux,ilneigeait.,Pourquoijej'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais.,tensor([-85.4303])
beam2,WhenIopenedthecurtains,itwassnowing.,Quandj'aiouvertlesrideaux,ilneigeait.,Pourquoijej'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'aitentent.,tensor([-96.2415])
beam3,WhenIopenedthecurtains,itwassnowing.,Quandj'aiouvertlesrideaux,ilneigeait.,Pourquoijej'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'aitententendendent.,tensor([-111.8323])
beam4,WhenIopenedthecurtains,itwassnowing.,Quandj'aiouvertlesrideaux,ilneigeait.,Pourquoijej'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'ais,j'aitententendendentententententent,tensor([-138.2987])
beam0,Trytomakeitlastalittlelonger.,Essayezdelefairedurerunpeupluslongtemps.,Tommestraitentparlestourles.,tensor([-34.7953])
beam1,Trytomakeitlastalittlelonger.,Essayezdelefairedurerunpeupluslongtemps.,Tommestraitentparlestourdemant.,tensor([-38.4869])
beam2,Trytomakeitlastalittlelonger.,Essayezdelefairedurerunpeupluslongtemps.,Tommestraitentparlestourdemante.,tensor([-40.3246])
beam3,Trytomakeitlastalittlelonger.,Essayezdelefairedurerunpeupluslongtemps.,Tommestraitentparlestourdemantre.,tensor([-41.0383])
beam4,Trytomakeitlastalittlelonger.,Essayezdelefairedurerunpeupluslongtemps.,Tommestraitentparlestourdemantent.,tensor([-42.5739])
beam0,Stayawayfrommydaughter!,Tenez-vousàdistancedemafille!,Pourquez-vousavous!,tensor([-11.2382])
beam1,Stayawayfrommydaughter!,Tenez-vousàdistancedemafille!,Pourquez-vousêtrez-vous!,tensor([-13.5379])
beam2,Stayawayfrommydaughter!,Tenez-vousàdistancedemafille!,Pourquez-vousvousez-vous!,tensor([-15.1344])
beam3,Stayawayfrommydaughter!,Tenez-vousàdistancedemafille!,Pourquez-vousêtrez-vousdez!,tensor([-18.1021])
beam4,Stayawayfrommydaughter!,Tenez-vousàdistancedemafille!,Pourquez-vousêtrez-vousaitez!,tensor([-21.0538])
beam0,Weneedtogo.,Nousdevonsnousenaller.,Noussommmenspas.,tensor([-9.1102])
beam1,Weneedtogo.,Nousdevonsnousenaller.,Nousnouspassons.,tensor([-9.5509])
beam2,Weneedtogo.,Nousdevonsnousenaller.,Noussommmensons.,tensor([-9.6950])
beam3,Weneedtogo.,Nousdevonsnousenaller.,Nousnousspassons.,tensor([-10.9235])
beam4,Weneedtogo.,Nousdevonsnousenaller.,Noussommmenspassons.,tensor([-13.5392])
beam0,Springwillbelate.,Leprintempsvatarderàvenir.,Ellesontpasentrent.,tensor([-20.7863])
beam1,Springwillbelate.,Leprintempsvatarderàvenir.,Ellesontpasentrentre.,tensor([-23.0848])
beam2,Springwillbelate.,Leprintempsvatarderàvenir.,Ellesontpasentrentres.,tensor([-24.9082])
beam3,Springwillbelate.,Leprintempsvatarderàvenir.,Ellesontpasentrentrent.,tensor([-26.0552])
beam4,Springwillbelate.,Leprintempsvatarderàvenir.,Ellesontpasentrentrait.,tensor([-26.2100])
beam0,Ilovehim,buthelovessomeoneelse.,Jel'aimemaisilaimequelqu'und'autre.,Jevousais,j'aimais,,j'ais,,j'ais,j'ais.,tensor([-39.8564])
beam1,Ilovehim,buthelovessomeoneelse.,Jel'aimemaisilaimequelqu'und'autre.,Jevousais,j'aimais,,j'ais,,j'ais,j'ait.,tensor([-39.9254])
beam2,Ilovehim,buthelovessomeoneelse.,Jel'aimemaisilaimequelqu'und'autre.,Jevousais,j'aimais,,j'ais,,j'ais,,j'ais.,tensor([-41.4552])
beam3,Ilovehim,buthelovessomeoneelse.,Jel'aimemaisilaimequelqu'und'autre.,Jevousais,j'aimais,,j'ais,,j'ais,,j'ait.,tensor([-41.5464])
beam4,Ilovehim,buthelovessomeoneelse.,Jel'aimemaisilaimequelqu'und'autre.,Jevousais,j'aimais,,j'ais,,j'ais,j'aile.,tensor([-41.5940])
beam0,Areyouexpectinganyone?,Attendez-vousquiquecesoit?,Vousêtez-vouspas?,tensor([-8.5776])
beam1,Areyouexpectinganyone?,Attendez-vousquiquecesoit?,Vousêtez-vousêtrez-vous?,tensor([-10.8257])
beam2,Areyouexpectinganyone?,Attendez-vousquiquecesoit?,Vousêtez-vousavous?,tensor([-9.8774])
beam3,Areyouexpectinganyone?,Attendez-vousquiquecesoit?,Vousêtez-vousêtrez-vouss?,tensor([-13.3698])
beam4,Areyouexpectinganyone?,Attendez-vousquiquecesoit?,Vousêtez-vousêtrez-vouspas?,tensor([-13.9186])
beam0,Thiswilldoforthetimebeing.,Celaferal'affairepourlemoment.,C'estpasdemantentrait.,tensor([-24.8711])
beam1,Thiswilldoforthetimebeing.,Celaferal'affairepourlemoment.,C'estpasdemantententpas.,tensor([-27.3047])
beam2,Thiswilldoforthetimebeing.,Celaferal'affairepourlemoment.,C'estpasdemantententpour.,tensor([-28.7658])
beam3,Thiswilldoforthetimebeing.,Celaferal'affairepourlemoment.,C'estpasdemantententpoure.,tensor([-29.8149])
beam4,Thiswilldoforthetimebeing.,Celaferal'affairepourlemoment.,C'estpasdemantententpourte.,tensor([-31.4741])
beam0,What'sgoingondownthere?,Quesepasse-t-ilici-bas ?,Qu'est-vousquelleche?,tensor([-14.8880])
beam1,What'sgoingondownthere?,Quesepasse-t-ilici-bas ?,Qu'est-vousquellechos?,tensor([-15.5456])
beam2,What'sgoingondownthere?,Quesepasse-t-ilici-bas ?,Qu'est-vousquell'est-il?,tensor([-17.6810])
beam3,What'sgoingondownthere?,Quesepasse-t-ilici-bas ?,Qu'est-vousquell'est-ill?,tensor([-19.3229])
beam4,What'sgoingondownthere?,Quesepasse-t-ilici-bas ?,Qu'est-vousquell'est-ille?,tensor([-20.0469])
beam0,You'llhavetoasksomeoneelse.,Tudevrasdemanderàquelqu'und'autre.,Vousêtezvouspasdezpousderes.,tensor([-27.8488])
beam1,You'llhavetoasksomeoneelse.,Tudevrasdemanderàquelqu'und'autre.,Vousêtezvouspasdezpousderles.,tensor([-29.0062])
beam2,You'llhavetoasksomeoneelse.,Tudevrasdemanderàquelqu'und'autre.,Vousêtezvouspasdezpousderler.,tensor([-29.3915])
beam3,You'llhavetoasksomeoneelse.,Tudevrasdemanderàquelqu'und'autre.,Vousêtezvouspasdezpousderlair.,tensor([-30.7198])
beam4,You'llhavetoasksomeoneelse.,Tudevrasdemanderàquelqu'und'autre.,Vousêtezvouspasdezpousderlaire.,tensor([-32.1443])
beam0,It'sstillnotright.,Çan'esttoujourspascorrect.,C'estpasententre.,tensor([-14.7532])
beam1,It'sstillnotright.,Çan'esttoujourspascorrect.,C'estpasententres.,tensor([-16.7177])
beam2,It'sstillnotright.,Çan'esttoujourspascorrect.,C'estpasententront.,tensor([-17.9846])
beam3,It'sstillnotright.,Çan'esttoujourspascorrect.,C'estpasententronde.,tensor([-18.7858])
beam4,It'sstillnotright.,Çan'esttoujourspascorrect.,C'estpasententronte.,tensor([-19.1795])
beam0,Thewaterisgood.,L'eauestbonne.,Ilsontrait.,tensor([-11.7783])
beam1,Thewaterisgood.,L'eauestbonne.,Ilsestraitent.,tensor([-15.6271])
beam2,Thewaterisgood.,L'eauestbonne.,Ilsestraitentre.,tensor([-18.3986])
beam3,Thewaterisgood.,L'eauestbonne.,Ilsestraitentent.,tensor([-19.4337])
beam4,Thewaterisgood.,L'eauestbonne.,Ilsestraitententre.,tensor([-22.0755])
beam0,Doyouneedaride?,Avez-vousbesoind'êtrevéhiculée?,Vousêtez-vous?,tensor([-4.8882])
beam1,Doyouneedaride?,Avez-vousbesoind'êtrevéhiculée?,Vousêtez-vousavous?,tensor([-8.1291])
beam2,Doyouneedaride?,Avez-vousbesoind'êtrevéhiculée?,Vousêtez-vousêtre?,tensor([-8.2849])
beam3,Doyouneedaride?,Avez-vousbesoind'êtrevéhiculée?,Vousêtez-vousêtes?,tensor([-8.5051])
beam4,Doyouneedaride?,Avez-vousbesoind'êtrevéhiculée?,Vousêtez-vousêtres?,tensor([-9.3157])
beam0,IthoughtIwasabouttobecapturedsoIranasfastasIcould.,Jepensaisquej'étaissurlepointd'êtrecapturé,alorsjecourusaussivitequejelepus.,Jepensequej'aispasquejevousdej'aisd'aispaisderd'aisdenderaisdej'aispourderderdej'ais.,tensor([-102.4741])
beam1,IthoughtIwasabouttobecapturedsoIranasfastasIcould.,Jepensaisquej'étaissurlepointd'êtrecapturé,alorsjecourusaussivitequejelepus.,Jepensequej'aispasquejevousdej'aisd'aispaisderd'aisdenderaisdej'aispourderderdej'aistererais.,tensor([-117.3480])
beam2,IthoughtIwasabouttobecapturedsoIranasfastasIcould.,Jepensaisquej'étaissurlepointd'êtrecapturé,alorsjecourusaussivitequejelepus.,Jepensequej'aispasquejevousdej'aisd'aispaisderd'aisdenderaisdej'aispourderderdej'aistereraisteraire,tensor([-128.6289])
beam3,IthoughtIwasabouttobecapturedsoIranasfastasIcould.,Jepensaisquej'étaissurlepointd'êtrecapturé,alorsjecourusaussivitequejelepus.,Jepensequej'aispasquejevousdej'aisd'aispaisderd'aisdenderaisdej'aispourderderdej'aistereraisteraite,tensor([-128.7590])
beam4,IthoughtIwasabouttobecapturedsoIranasfastasIcould.,Jepensaisquej'étaissurlepointd'êtrecapturé,alorsjecourusaussivitequejelepus.,Jepensequej'aispasquejevousdej'aisd'aispaisderd'aisdenderaisdej'aispourderderdej'aistereraisterais.,tensor([-128.7657])
beam0,Ilikefolksongs.,J'aimeleschansonspopulaires.,J'aimentrais.,tensor([-11.2419])
beam1,Ilikefolksongs.,J'aimeleschansonspopulaires.,J'aimeraispas.,tensor([-12.8106])
beam2,Ilikefolksongs.,J'aimeleschansonspopulaires.,J'aimentraispas.,tensor([-14.4949])
beam3,Ilikefolksongs.,J'aimeleschansonspopulaires.,J'aimeraisparle.,tensor([-15.0848])
beam4,Ilikefolksongs.,J'aimeleschansonspopulaires.,J'aimentraispasler.,tensor([-18.7824])
beam0,Whatyearwereyouborn?,Enquelleannéeêtes-vousnés ?,Pourquois-tuvous?,tensor([-8.3146])
beam1,Whatyearwereyouborn?,Enquelleannéeêtes-vousnés ?,Pourquoivous-tuvous?,tensor([-9.5244])
beam2,Whatyearwereyouborn?,Enquelleannéeêtes-vousnés ?,Pourquoivous-vousêtez-vous?,tensor([-11.7856])
beam3,Whatyearwereyouborn?,Enquelleannéeêtes-vousnés ?,Pourquoivous-vousêtrez-vous?,tensor([-12.2272])
beam4,Whatyearwereyouborn?,Enquelleannéeêtes-vousnés ?,Pourquoivous-vousavous?,tensor([-11.4794])
beam0,Thisdictionaryisexpensive.,Cedictionnaireestcher.,C'estpasentrestintent.,tensor([-24.9617])
beam1,Thisdictionaryisexpensive.,Cedictionnaireestcher.,C'estpasententrestentes.,tensor([-28.5966])
beam2,Thisdictionaryisexpensive.,Cedictionnaireestcher.,C'estpasententrestentint.,tensor([-29.9228])
beam3,Thisdictionaryisexpensive.,Cedictionnaireestcher.,C'estpasententrestentent.,tensor([-29.9568])
beam4,Thisdictionaryisexpensive.,Cedictionnaireestcher.,C'estpasententrestententint.,tensor([-34.9459])
beam0,It'saclassic.,C'estunclassique.,C''estpasce.,tensor([-9.8618])
beam1,It'saclassic.,C'estunclassique.,C''estpasent.,tensor([-10.5531])
beam2,It'saclassic.,C'estunclassique.,C''estpasente.,tensor([-12.2646])
beam3,It'saclassic.,C'estunclassique.,C''estpasentes.,tensor([-13.4720])
beam4,It'saclassic.,C'estunclassique.,C''estpasentest.,tensor([-15.3462])
beam0,Isthereadifference?,Ya-t-ilunedifférence?,Ellest-vousent-il?,tensor([-14.4032])
beam1,Isthereadifference?,Ya-t-ilunedifférence?,Ellest-vousent-vous?,tensor([-15.3056])
beam2,Isthereadifference?,Ya-t-ilunedifférence?,Ellest-vousent-ile?,tensor([-15.5875])
beam3,Isthereadifference?,Ya-t-ilunedifférence?,Ellest-vousent-ce?,tensor([-15.5182])
beam4,Isthereadifference?,Ya-t-ilunedifférence?,Ellest-vousent-vouse?,tensor([-18.0956])
beam0,Theworldisn'tperfect.,Lemonden'estpasparfait.,Iln'estpaspasontre.,tensor([-16.5969])
beam1,Theworldisn'tperfect.,Lemonden'estpasparfait.,Iln'estpaspasdentre.,tensor([-17.8457])
beam2,Theworldisn'tperfect.,Lemonden'estpasparfait.,Iln'estpaspasdentres.,tensor([-18.8897])
beam3,Theworldisn'tperfect.,Lemonden'estpasparfait.,Iln'estpaspasdentour.,tensor([-19.3284])
beam4,Theworldisn'tperfect.,Lemonden'estpasparfait.,Iln'estpaspasdentontre.,tensor([-21.6594])
beam0,Doyouknowthisplacewell?,Connais-tubiencetendroit?,Vousêtez-vousvouspas?,tensor([-12.4671])
beam1,Doyouknowthisplacewell?,Connais-tubiencetendroit?,Vousêtez-vousvousdez-vous?,tensor([-14.1483])
beam2,Doyouknowthisplacewell?,Connais-tubiencetendroit?,Vousêtez-vousvousdez-vouspas?,tensor([-17.1520])
beam3,Doyouknowthisplacewell?,Connais-tubiencetendroit?,Vousêtez-vousvousdez-vousair?,tensor([-18.4336])
beam4,Doyouknowthisplacewell?,Connais-tubiencetendroit?,Vousêtez-vousvousdez-vousairez?,tensor([-21.0513])
beam0,Ifyou'renotcareful,youmighthaveanaccident.,Sivousn'êtespasprudentes,vouspourriezavoirunaccident.,Jevousvousvousvousvousvousvous,jezvousvousairezvous,vouspairezpaus.,tensor([-69.9816])
beam1,Ifyou'renotcareful,youmighthaveanaccident.,Sivousn'êtespasprudentes,vouspourriezavoirunaccident.,Jevousvousvousvousvousvousvous,jezvousvousairezvous,vousezpairezpaus.,tensor([-72.7505])
beam2,Ifyou'renotcareful,youmighthaveanaccident.,Sivousn'êtespasprudentes,vouspourriezavoirunaccident.,Jevousvousvousvousvousvousvous,jezvousvousairezvous,vousezpairezpairez.,tensor([-76.0338])
beam3,Ifyou'renotcareful,youmighthaveanaccident.,Sivousn'êtespasprudentes,vouspourriezavoirunaccident.,Jevousvousvousvousvousvousvous,jezvousvousairezvous,vousezpairezpairez,vous.,tensor([-81.6352])
beam4,Ifyou'renotcareful,youmighthaveanaccident.,Sivousn'êtespasprudentes,vouspourriezavoirunaccident.,Jevousvousvousvousvousvousvous,jezvousvousairezvous,vousezpairezpairez,vous,vous.,tensor([-87.6420])
beam0,Concertticketsareonsaleatthisoffice.,Lesticketsdeconcertsontenventeàcetendroit.,Lescontrecontrecontrecontrechantresestestentres.,tensor([-72.9432])
beam1,Concertticketsareonsaleatthisoffice.,Lesticketsdeconcertsontenventeàcetendroit.,Lescontrecontrecontrecontrechantresestestentrante.,tensor([-76.4831])
beam2,Concertticketsareonsaleatthisoffice.,Lesticketsdeconcertsontenventeàcetendroit.,Lescontrecontrecontrecontrechantresestestentrantes.,tensor([-77.7841])
beam3,Concertticketsareonsaleatthisoffice.,Lesticketsdeconcertsontenventeàcetendroit.,Lescontrecontrecontrecontrechantresestestententres.,tensor([-77.9393])
beam4,Concertticketsareonsaleatthisoffice.,Lesticketsdeconcertsontenventeàcetendroit.,Lescontrecontrecontrecontrechantresestestentrantess.,tensor([-79.9392])
beam0,Whataresomefoodsyouusuallyeatwithyourfingers?,Quelssontlesalimentsqu'onmangehabituellementaveclesdoigts ?,Pourquoivous-vousquevousvousprez-vousdez-vousdez-vousdez-vous?,tensor([-42.7282])
beam1,Whataresomefoodsyouusuallyeatwithyourfingers?,Quelssontlesalimentsqu'onmangehabituellementaveclesdoigts ?,Pourquoivous-vousquevousvousprez-vousdez-vousdez-vousdez-vouvous?,tensor([-45.5987])
beam2,Whataresomefoodsyouusuallyeatwithyourfingers?,Quelssontlesalimentsqu'onmangehabituellementaveclesdoigts ?,Pourquoivous-vousquevousvousdez-vousdez-vousdez-vouspairez-vous?,tensor([-45.2529])
beam3,Whataresomefoodsyouusuallyeatwithyourfingers?,Quelssontlesalimentsqu'onmangehabituellementaveclesdoigts ?,Pourquoivous-vousquevousvousprez-vousdez-vousdez-vousdez-vouvouspairdertus?,tensor([-60.1167])
beam4,Whataresomefoodsyouusuallyeatwithyourfingers?,Quelssontlesalimentsqu'onmangehabituellementaveclesdoigts ?,Pourquoivous-vousquevousvousprez-vousdez-vousdez-vousdez-vouvouspairdertusdererererertus?,tensor([-84.7412])
beam0,Isatbesideher.,Jem'assisàcôtéd'elle.,Jesuisd'aisdé.,tensor([-13.7636])
beam1,Isatbesideher.,Jem'assisàcôtéd'elle.,Jesuisd'aisd'ais.,tensor([-17.3723])
beam2,Isatbesideher.,Jem'assisàcôtéd'elle.,Jesuisd'aisd'été.,tensor([-17.3837])
beam3,Isatbesideher.,Jem'assisàcôtéd'elle.,Jesuisd'aisd'ait.,tensor([-17.4812])
beam4,Isatbesideher.,Jem'assisàcôtéd'elle.,Jesuisd'aisd'ant.,tensor([-18.1790])
beam0,ShouldIcallyouacab?,Jet'appelleuntaxi ?,Pourquevois-jevousj'air?,tensor([-16.9839])
beam1,ShouldIcallyouacab?,Jet'appelleuntaxi ?,Pourquevois-jevousj'ais?,tensor([-17.2880])
beam2,ShouldIcallyouacab?,Jet'appelleuntaxi ?,Pourquevois-jevousais-je?,tensor([-18.0350])
beam3,ShouldIcallyouacab?,Jet'appelleuntaxi ?,Pourquevois-jevousais-jer?,tensor([-19.2787])
beam4,ShouldIcallyouacab?,Jet'appelleuntaxi ?,Pourquevois-jevousais-j'air?,tensor([-21.7702])
beam0,Don'ttellFatheraboutthis.,N'enparlepasàpapa.,Nevouspaslezpas!,tensor([-12.1186])
beam1,Don'ttellFatheraboutthis.,N'enparlepasàpapa.,Nevouspaslezpaspas!,tensor([-14.4506])
beam2,Don'ttellFatheraboutthis.,N'enparlepasàpapa.,Nevouspaslezpas!Nous!,tensor([-15.4980])
beam3,Don'ttellFatheraboutthis.,N'enparlepasàpapa.,Nevouspaslezpas!Nezpas!,tensor([-16.6178])
beam4,Don'ttellFatheraboutthis.,N'enparlepasàpapa.,Nevouspaslezpas!Nezpas!Nous!,tensor([-20.9094])
beam0,Areyousurethatyouwanttoquityourjob?,Es-tusûrquetuveuxquittertonemploi?,Vousêtez-vousvousêtrez-vouspas?,tensor([-14.9226])
beam1,Areyousurethatyouwanttoquityourjob?,Es-tusûrquetuveuxquittertonemploi?,Vousêtez-vousvousêtrez-vousprez-vous?,tensor([-18.3335])
beam2,Areyousurethatyouwanttoquityourjob?,Es-tusûrquetuveuxquittertonemploi?,Vousêtez-vousvousêtrez-vousdezpas?,tensor([-17.8449])
beam3,Areyousurethatyouwanttoquityourjob?,Es-tusûrquetuveuxquittertonemploi?,Vousêtez-vousvousêtrez-vousprez-vouspas?,tensor([-21.4438])
beam4,Areyousurethatyouwanttoquityourjob?,Es-tusûrquetuveuxquittertonemploi?,Vousêtez-vousvousêtrez-vousprez-vouspass?,tensor([-24.0424])
beam0,WhatdidIeverdotoyou?,Quevousai-jejamaisfait?,Pourquois-jejej'ais-t-il?,tensor([-14.7943])
beam1,WhatdidIeverdotoyou?,Quevousai-jejamaisfait?,Pourquois-jejej'ais-tuje?,tensor([-15.1755])
beam2,WhatdidIeverdotoyou?,Quevousai-jejamaisfait?,Pourquois-jej'ais-tujeje?,tensor([-15.8120])
beam3,WhatdidIeverdotoyou?,Quevousai-jejamaisfait?,Pourquois-jejej'ais-t-ile?,tensor([-16.7296])
beam4,WhatdidIeverdotoyou?,Quevousai-jejamaisfait?,Pourquois-jej'ais-j'ait-il?,tensor([-17.6249])
